graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
cubic_2000.txt,2000,3000,1587,126375144,no,none,yes,0.00150075,false
cubic_2000.txt,2000,3000,1588,128578819,no,none,yes,0.00150075,false
cubic_2000.txt,2000,3000,1597,135780847,no,none,yes,0.00150075,false
cubic_2000.txt,2000,3000,1594,137452034,no,none,yes,0.00150075,false
cubic_2000.txt,2000,3000,1596,138403944,no,none,yes,0.00150075,false
cubic_2000.txt,2000,3000,1588,141153585,no,none,yes,0.00150075,false
cubic_2000.txt,2000,3000,1590,145012911,no,none,yes,0.00150075,false
cubic_2000.txt,2000,3000,1590,145542243,no,none,yes,0.00150075,false
cubic_2000.txt,2000,3000,1595,59865336,no,none,yes,0.00150075,false
cubic_2000.txt,2000,3000,1600,79309994,no,none,yes,0.00150075,false
