graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
eris1176.txt,1176,8688,578,17621874,no,none,yes,0.0125749,false
eris1176.txt,1176,8688,575,17603620,no,none,yes,0.0125749,false
eris1176.txt,1176,8688,582,17550023,no,none,yes,0.0125749,false
eris1176.txt,1176,8688,582,17518714,no,none,yes,0.0125749,false
eris1176.txt,1176,8688,575,17653980,no,none,yes,0.0125749,false
eris1176.txt,1176,8688,578,17691682,no,none,yes,0.0125749,false
eris1176.txt,1176,8688,572,17594156,no,none,yes,0.0125749,false
eris1176.txt,1176,8688,579,17621344,no,none,yes,0.0125749,false
eris1176.txt,1176,8688,576,17586197,no,none,yes,0.0125749,false
eris1176.txt,1176,8688,576,17627482,no,none,yes,0.0125749,false
