graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
mbeacxc.txt,487,41686,4,8799974,no,none,yes,0.352253,false
mbeacxc.txt,487,41686,4,8693524,no,none,yes,0.352253,false
mbeacxc.txt,487,41686,4,8612176,no,none,yes,0.352253,false
mbeacxc.txt,487,41686,4,8582680,no,none,yes,0.352253,false
mbeacxc.txt,487,41686,4,8590050,no,none,yes,0.352253,false
mbeacxc.txt,487,41686,4,8594995,no,none,yes,0.352253,false
mbeacxc.txt,487,41686,4,8751941,no,none,yes,0.352253,false
mbeacxc.txt,487,41686,4,8559278,no,none,yes,0.352253,false
mbeacxc.txt,487,41686,4,8570439,no,none,yes,0.352253,false
mbeacxc.txt,487,41686,4,8738936,no,none,yes,0.352253,false
