graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
lshp_265.txt,265,744,128,9340788,no,none,yes,0.0212693,false
lshp_265.txt,265,744,125,9345169,no,none,yes,0.0212693,false
lshp_265.txt,265,744,129,9455203,no,none,yes,0.0212693,false
lshp_265.txt,265,744,132,9971964,no,none,yes,0.0212693,false
lshp_265.txt,265,744,127,10069922,no,none,yes,0.0212693,false
lshp_265.txt,265,744,130,10193046,no,none,yes,0.0212693,false
lshp_265.txt,265,744,128,10556321,no,none,yes,0.0212693,false
lshp_265.txt,265,744,128,10617645,no,none,yes,0.0212693,false
lshp_265.txt,265,744,126,2552629,no,none,yes,0.0212693,false
lshp_265.txt,265,744,125,2335880,no,none,yes,0.0212693,false
