graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
e05r0300.txt,236,2847,18,7446573,no,none,yes,0.102669,false
e05r0300.txt,236,2847,18,7552092,no,none,yes,0.102669,false
e05r0300.txt,236,2847,18,7601743,no,none,yes,0.102669,false
e05r0300.txt,236,2847,20,7827543,no,none,yes,0.102669,false
e05r0300.txt,236,2847,18,7852341,no,none,yes,0.102669,false
e05r0300.txt,236,2847,18,7948549,no,none,yes,0.102669,false
e05r0300.txt,236,2847,18,8116225,no,none,yes,0.102669,false
e05r0300.txt,236,2847,18,8751548,no,none,yes,0.102669,false
e05r0300.txt,236,2847,18,2107178,no,none,yes,0.102669,false
e05r0300.txt,236,2847,18,2157193,no,none,yes,0.102669,false
