graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
mbeaflw.txt,487,41686,4,8617937,no,none,yes,0.352253,false
mbeaflw.txt,487,41686,4,8606500,no,none,yes,0.352253,false
mbeaflw.txt,487,41686,4,8517692,no,none,yes,0.352253,false
mbeaflw.txt,487,41686,4,8660166,no,none,yes,0.352253,false
mbeaflw.txt,487,41686,4,8573031,no,none,yes,0.352253,false
mbeaflw.txt,487,41686,4,8542603,no,none,yes,0.352253,false
mbeaflw.txt,487,41686,4,8616885,no,none,yes,0.352253,false
mbeaflw.txt,487,41686,4,8627121,no,none,yes,0.352253,false
mbeaflw.txt,487,41686,4,8491998,no,none,yes,0.352253,false
mbeaflw.txt,487,41686,4,8445857,no,none,yes,0.352253,false
