graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
rdb200l.txt,200,460,102,1305358,no,none,yes,0.0231156,false
rdb200l.txt,200,460,106,991349,no,none,yes,0.0231156,false
rdb200l.txt,200,460,107,1182625,no,none,yes,0.0231156,false
rdb200l.txt,200,460,102,1285506,no,none,yes,0.0231156,false
rdb200l.txt,200,460,102,1307952,no,none,yes,0.0231156,false
rdb200l.txt,200,460,106,1267244,no,none,yes,0.0231156,false
rdb200l.txt,200,460,104,1040019,no,none,yes,0.0231156,false
rdb200l.txt,200,460,104,967390,no,none,yes,0.0231156,false
rdb200l.txt,200,460,103,1282478,no,none,yes,0.0231156,false
rdb200l.txt,200,460,104,1114333,no,none,yes,0.0231156,false
