graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
fidap003.txt,1821,25419,152,89273824,no,none,yes,0.0153394,false
fidap003.txt,1821,25419,149,95375529,no,none,yes,0.0153394,false
fidap003.txt,1821,25419,154,100978815,no,none,yes,0.0153394,false
fidap003.txt,1821,25419,154,103882211,no,none,yes,0.0153394,false
fidap003.txt,1821,25419,153,104699068,no,none,yes,0.0153394,false
fidap003.txt,1821,25419,153,109629203,no,none,yes,0.0153394,false
fidap003.txt,1821,25419,154,111003694,no,none,yes,0.0153394,false
fidap003.txt,1821,25419,156,112913381,no,none,yes,0.0153394,false
fidap003.txt,1821,25419,157,48751966,no,none,yes,0.0153394,false
fidap003.txt,1821,25419,154,61144372,no,none,yes,0.0153394,false
