graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
pde225.txt,225,420,136,1424488,no,none,yes,0.0166667,false
pde225.txt,225,420,137,1284865,no,none,yes,0.0166667,false
pde225.txt,225,420,135,1412559,no,none,yes,0.0166667,false
pde225.txt,225,420,141,1234865,no,none,yes,0.0166667,false
pde225.txt,225,420,133,1236964,no,none,yes,0.0166667,false
pde225.txt,225,420,132,1415520,no,none,yes,0.0166667,false
pde225.txt,225,420,139,1354887,no,none,yes,0.0166667,false
pde225.txt,225,420,141,1341064,no,none,yes,0.0166667,false
pde225.txt,225,420,132,1412993,no,none,yes,0.0166667,false
pde225.txt,225,420,136,1428924,no,none,yes,0.0166667,false
