graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
can__161.txt,161,608,52,4939327,no,none,yes,0.047205,false
can__161.txt,161,608,52,4955647,no,none,yes,0.047205,false
can__161.txt,161,608,52,4990438,no,none,yes,0.047205,false
can__161.txt,161,608,52,5009442,no,none,yes,0.047205,false
can__161.txt,161,608,52,5027450,no,none,yes,0.047205,false
can__161.txt,161,608,52,5124397,no,none,yes,0.047205,false
can__161.txt,161,608,52,5174683,no,none,yes,0.047205,false
can__161.txt,161,608,51,5274657,no,none,yes,0.047205,false
can__161.txt,161,608,52,1302924,no,none,yes,0.047205,false
can__161.txt,161,608,51,1353660,no,none,yes,0.047205,false
