graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
dwt__918.txt,918,3233,308,48555899,no,none,yes,0.0076811,false
dwt__918.txt,918,3233,311,48604873,no,none,yes,0.0076811,false
dwt__918.txt,918,3233,308,48653803,no,none,yes,0.0076811,false
dwt__918.txt,918,3233,311,48691094,no,none,yes,0.0076811,false
dwt__918.txt,918,3233,310,48707279,no,none,yes,0.0076811,false
dwt__918.txt,918,3233,311,48744630,no,none,yes,0.0076811,false
dwt__918.txt,918,3233,316,49005124,no,none,yes,0.0076811,false
dwt__918.txt,918,3233,309,49105393,no,none,yes,0.0076811,false
dwt__918.txt,918,3233,312,12990345,no,none,yes,0.0076811,false
dwt__918.txt,918,3233,306,14580950,no,none,yes,0.0076811,false
