graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
jgl009.txt,9,32,3,47329,yes,h2,yes,0.888889,true
jgl009.txt,9,32,3,46160,yes,h2,yes,0.888889,true
jgl009.txt,9,32,3,48325,no,none,yes,0.888889,true
jgl009.txt,9,32,3,49159,no,none,yes,0.888889,true
jgl009.txt,9,32,3,51528,no,none,yes,0.888889,true
jgl009.txt,9,32,3,47564,no,none,yes,0.888889,true
jgl009.txt,9,32,3,47323,yes,h1,yes,0.888889,true
jgl009.txt,9,32,3,46588,no,none,yes,0.888889,true
jgl009.txt,9,32,3,49571,no,none,yes,0.888889,true
jgl009.txt,9,32,3,49106,no,none,yes,0.888889,true
