graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
pores_1.txt,30,103,10,998849,no,none,yes,0.236782,false
pores_1.txt,30,103,12,1058979,no,none,yes,0.236782,false
pores_1.txt,30,103,10,1097762,no,none,yes,0.236782,false
pores_1.txt,30,103,10,1109732,no,none,yes,0.236782,false
pores_1.txt,30,103,10,1118917,no,none,yes,0.236782,false
pores_1.txt,30,103,10,1354188,no,none,yes,0.236782,false
pores_1.txt,30,103,10,1369784,no,none,yes,0.236782,false
pores_1.txt,30,103,10,1398585,no,none,yes,0.236782,false
pores_1.txt,30,103,10,459589,no,none,yes,0.236782,false
pores_1.txt,30,103,10,233264,no,none,yes,0.236782,false
