graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
gre_216b.txt,216,660,91,7785336,no,none,yes,0.0284238,false
gre_216b.txt,216,660,89,8431064,no,none,yes,0.0284238,false
gre_216b.txt,216,660,89,8708384,no,none,yes,0.0284238,false
gre_216b.txt,216,660,88,9168647,no,none,yes,0.0284238,false
gre_216b.txt,216,660,89,9215608,no,none,yes,0.0284238,false
gre_216b.txt,216,660,88,9259180,no,none,yes,0.0284238,false
gre_216b.txt,216,660,89,9623657,no,none,yes,0.0284238,false
gre_216b.txt,216,660,88,9681599,no,none,yes,0.0284238,false
gre_216b.txt,216,660,91,2644994,no,none,yes,0.0284238,false
gre_216b.txt,216,660,89,2748796,no,none,yes,0.0284238,false
