graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
dwt__992.txt,992,7876,166,48430805,no,none,yes,0.0160232,false
dwt__992.txt,992,7876,168,48483263,no,none,yes,0.0160232,false
dwt__992.txt,992,7876,169,49673873,no,none,yes,0.0160232,false
dwt__992.txt,992,7876,170,50105501,no,none,yes,0.0160232,false
dwt__992.txt,992,7876,169,50151364,no,none,yes,0.0160232,false
dwt__992.txt,992,7876,173,50154574,no,none,yes,0.0160232,false
dwt__992.txt,992,7876,168,50196035,no,none,yes,0.0160232,false
dwt__992.txt,992,7876,172,50203349,no,none,yes,0.0160232,false
dwt__992.txt,992,7876,170,14749820,no,none,yes,0.0160232,false
dwt__992.txt,992,7876,168,19191848,no,none,yes,0.0160232,false
