graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
662_bus.txt,662,906,454,6419592,no,none,yes,0.00414094,false
662_bus.txt,662,906,449,6399164,no,none,yes,0.00414094,false
662_bus.txt,662,906,450,6488456,no,none,yes,0.00414094,false
662_bus.txt,662,906,450,6373370,no,none,yes,0.00414094,false
662_bus.txt,662,906,452,5866236,no,none,yes,0.00414094,false
662_bus.txt,662,906,451,6477904,no,none,yes,0.00414094,false
662_bus.txt,662,906,450,6378907,no,none,yes,0.00414094,false
662_bus.txt,662,906,449,6617029,no,none,yes,0.00414094,false
662_bus.txt,662,906,448,6242887,no,none,yes,0.00414094,false
662_bus.txt,662,906,453,6363947,no,none,yes,0.00414094,false
