graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
cdde4.txt,961,1860,600,53140988,no,none,yes,0.00403226,false
cdde4.txt,961,1860,600,53281794,no,none,yes,0.00403226,false
cdde4.txt,961,1860,609,53289317,no,none,yes,0.00403226,false
cdde4.txt,961,1860,595,53289783,no,none,yes,0.00403226,false
cdde4.txt,961,1860,590,53434946,no,none,yes,0.00403226,false
cdde4.txt,961,1860,599,53453492,no,none,yes,0.00403226,false
cdde4.txt,961,1860,601,53467587,no,none,yes,0.00403226,false
cdde4.txt,961,1860,603,53467990,no,none,yes,0.00403226,false
cdde4.txt,961,1860,598,14589490,no,none,yes,0.00403226,false
cdde4.txt,961,1860,599,14667724,no,none,yes,0.00403226,false
