graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
can___62.txt,62,78,47,2079169,no,none,yes,0.041248,false
can___62.txt,62,78,47,2140125,no,none,yes,0.041248,false
can___62.txt,62,78,48,2194000,no,none,yes,0.041248,false
can___62.txt,62,78,46,2196248,no,none,yes,0.041248,false
can___62.txt,62,78,46,2201073,no,none,yes,0.041248,false
can___62.txt,62,78,48,2263580,no,none,yes,0.041248,false
can___62.txt,62,78,47,2338783,no,none,yes,0.041248,false
can___62.txt,62,78,46,2415999,no,none,yes,0.041248,false
can___62.txt,62,78,45,678285,no,none,yes,0.041248,false
can___62.txt,62,78,46,685193,no,none,yes,0.041248,false
