graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
can__187.txt,187,652,63,7642686,no,none,yes,0.0374907,false
can__187.txt,187,652,67,7969312,no,none,yes,0.0374907,false
can__187.txt,187,652,66,8629763,no,none,yes,0.0374907,false
can__187.txt,187,652,66,8673548,no,none,yes,0.0374907,false
can__187.txt,187,652,66,8890376,no,none,yes,0.0374907,false
can__187.txt,187,652,64,9003778,no,none,yes,0.0374907,false
can__187.txt,187,652,66,9014186,no,none,yes,0.0374907,false
can__187.txt,187,652,64,9031961,no,none,yes,0.0374907,false
can__187.txt,187,652,67,2107675,no,none,yes,0.0374907,false
can__187.txt,187,652,64,2201078,no,none,yes,0.0374907,false
