graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
dwt__245.txt,245,608,126,8381324,no,none,yes,0.0203413,false
dwt__245.txt,245,608,127,8652072,no,none,yes,0.0203413,false
dwt__245.txt,245,608,126,8672826,no,none,yes,0.0203413,false
dwt__245.txt,245,608,127,8772357,no,none,yes,0.0203413,false
dwt__245.txt,245,608,131,9487524,no,none,yes,0.0203413,false
dwt__245.txt,245,608,127,9638825,no,none,yes,0.0203413,false
dwt__245.txt,245,608,128,9767418,no,none,yes,0.0203413,false
dwt__245.txt,245,608,124,10149561,no,none,yes,0.0203413,false
dwt__245.txt,245,608,127,3244299,no,none,yes,0.0203413,false
dwt__245.txt,245,608,127,2678732,no,none,yes,0.0203413,false
