graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
gre__343.txt,343,1092,141,15134095,no,none,yes,0.018618,false
gre__343.txt,343,1092,136,15559589,no,none,yes,0.018618,false
gre__343.txt,343,1092,135,15952328,no,none,yes,0.018618,false
gre__343.txt,343,1092,139,16156523,no,none,yes,0.018618,false
gre__343.txt,343,1092,139,16344011,no,none,yes,0.018618,false
gre__343.txt,343,1092,140,16354252,no,none,yes,0.018618,false
gre__343.txt,343,1092,135,16446381,no,none,yes,0.018618,false
gre__343.txt,343,1092,137,16536328,no,none,yes,0.018618,false
gre__343.txt,343,1092,135,4282712,no,none,yes,0.018618,false
gre__343.txt,343,1092,137,4376838,no,none,yes,0.018618,false
