graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
dwt___72.txt,72,75,65,2175704,no,none,yes,0.0293427,false
dwt___72.txt,72,75,65,2304093,no,none,yes,0.0293427,false
dwt___72.txt,72,75,65,2387319,no,none,yes,0.0293427,false
dwt___72.txt,72,75,65,2418310,no,none,yes,0.0293427,false
dwt___72.txt,72,75,65,2422740,no,none,yes,0.0293427,false
dwt___72.txt,72,75,65,2438567,no,none,yes,0.0293427,false
dwt___72.txt,72,75,65,2444186,no,none,yes,0.0293427,false
dwt___72.txt,72,75,65,2450077,no,none,yes,0.0293427,false
dwt___72.txt,72,75,65,620216,no,none,yes,0.0293427,false
dwt___72.txt,72,75,64,702649,no,none,yes,0.0293427,false
