graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
gr_30_30.txt,900,3422,317,10641344,no,none,yes,0.00845878,false
gr_30_30.txt,900,3422,318,10508545,no,none,yes,0.00845878,false
gr_30_30.txt,900,3422,319,10539819,no,none,yes,0.00845878,false
gr_30_30.txt,900,3422,314,10551683,no,none,yes,0.00845878,false
gr_30_30.txt,900,3422,315,10559331,no,none,yes,0.00845878,false
gr_30_30.txt,900,3422,319,10525825,no,none,yes,0.00845878,false
gr_30_30.txt,900,3422,319,10461239,no,none,yes,0.00845878,false
gr_30_30.txt,900,3422,319,10475472,no,none,yes,0.00845878,false
gr_30_30.txt,900,3422,320,10442616,no,none,yes,0.00845878,false
gr_30_30.txt,900,3422,317,10437916,no,none,yes,0.00845878,false
