graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
cavity04.txt,317,4237,19,9653388,no,none,yes,0.0845945,false
cavity04.txt,317,4237,19,9656705,no,none,yes,0.0845945,false
cavity04.txt,317,4237,19,9673201,no,none,yes,0.0845945,false
cavity04.txt,317,4237,19,9685000,no,none,yes,0.0845945,false
cavity04.txt,317,4237,19,9707198,no,none,yes,0.0845945,false
cavity04.txt,317,4237,19,9708934,no,none,yes,0.0845945,false
cavity04.txt,317,4237,19,9722726,no,none,yes,0.0845945,false
cavity04.txt,317,4237,19,9722787,no,none,yes,0.0845945,false
cavity04.txt,317,4237,19,2437023,no,none,yes,0.0845945,false
cavity04.txt,317,4237,19,2454353,no,none,yes,0.0845945,false
