graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
gre_1107.txt,1107,4557,458,16179995,no,none,yes,0.007444,false
gre_1107.txt,1107,4557,461,16209240,no,none,yes,0.007444,false
gre_1107.txt,1107,4557,452,16192927,no,none,yes,0.007444,false
gre_1107.txt,1107,4557,474,16200666,no,none,yes,0.007444,false
gre_1107.txt,1107,4557,468,16196160,no,none,yes,0.007444,false
gre_1107.txt,1107,4557,467,16104122,no,none,yes,0.007444,false
gre_1107.txt,1107,4557,457,15905138,no,none,yes,0.007444,false
gre_1107.txt,1107,4557,458,15729719,no,none,yes,0.007444,false
gre_1107.txt,1107,4557,463,16148001,no,none,yes,0.007444,false
gre_1107.txt,1107,4557,466,16279975,no,none,yes,0.007444,false
