graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
str__400.txt,363,3124,116,12356949,no,none,yes,0.0475473,false
str__400.txt,363,3124,115,12622940,no,none,yes,0.0475473,false
str__400.txt,363,3124,118,12667484,no,none,yes,0.0475473,false
str__400.txt,363,3124,118,12843229,no,none,yes,0.0475473,false
str__400.txt,363,3124,119,12929658,no,none,yes,0.0475473,false
str__400.txt,363,3124,115,13156806,no,none,yes,0.0475473,false
str__400.txt,363,3124,119,13266807,no,none,yes,0.0475473,false
str__400.txt,363,3124,120,13995323,no,none,yes,0.0475473,false
str__400.txt,363,3124,118,3647610,no,none,yes,0.0475473,false
str__400.txt,363,3124,117,4067794,no,none,yes,0.0475473,false
