graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
saylr1.txt,238,445,143,1501600,no,none,yes,0.0157785,false
saylr1.txt,238,445,142,1492586,no,none,yes,0.0157785,false
saylr1.txt,238,445,139,1494383,no,none,yes,0.0157785,false
saylr1.txt,238,445,145,1492531,no,none,yes,0.0157785,false
saylr1.txt,238,445,143,1503303,no,none,yes,0.0157785,false
saylr1.txt,238,445,142,1505528,no,none,yes,0.0157785,false
saylr1.txt,238,445,145,1498343,no,none,yes,0.0157785,false
saylr1.txt,238,445,140,1502016,no,none,yes,0.0157785,false
saylr1.txt,238,445,141,1536845,no,none,yes,0.0157785,false
saylr1.txt,238,445,144,1370136,no,none,yes,0.0157785,false
