graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
mbeause.txt,492,36209,4,7247287,no,none,yes,0.299778,false
mbeause.txt,492,36209,4,7311766,no,none,yes,0.299778,false
mbeause.txt,492,36209,4,7355900,no,none,yes,0.299778,false
mbeause.txt,492,36209,4,7398609,no,none,yes,0.299778,false
mbeause.txt,492,36209,4,7290064,no,none,yes,0.299778,false
mbeause.txt,492,36209,4,7430095,no,none,yes,0.299778,false
mbeause.txt,492,36209,4,7360310,no,none,yes,0.299778,false
mbeause.txt,492,36209,4,7344605,no,none,yes,0.299778,false
mbeause.txt,492,36209,4,7372381,no,none,yes,0.299778,false
mbeause.txt,492,36209,4,7391217,no,none,yes,0.299778,false
