graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
curtis54.txt,54,124,23,221128,no,none,yes,0.0866527,false
curtis54.txt,54,124,23,240279,no,none,yes,0.0866527,false
curtis54.txt,54,124,24,226032,no,none,yes,0.0866527,false
curtis54.txt,54,124,23,226057,no,none,yes,0.0866527,false
curtis54.txt,54,124,23,225762,no,none,yes,0.0866527,false
curtis54.txt,54,124,23,224392,no,none,yes,0.0866527,false
curtis54.txt,54,124,23,346924,no,none,yes,0.0866527,false
curtis54.txt,54,124,24,225756,no,none,yes,0.0866527,false
curtis54.txt,54,124,24,229202,no,none,yes,0.0866527,false
curtis54.txt,54,124,23,229217,no,none,yes,0.0866527,false
