graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
odep400a.txt,400,402,398,2001919,no,none,yes,0.00503759,false
odep400a.txt,400,402,398,1960947,no,none,yes,0.00503759,false
odep400a.txt,400,402,398,1857277,no,none,yes,0.00503759,false
odep400a.txt,400,402,398,1933279,no,none,yes,0.00503759,false
odep400a.txt,400,402,398,1941294,no,none,yes,0.00503759,false
odep400a.txt,400,402,398,1981077,no,none,yes,0.00503759,false
odep400a.txt,400,402,398,1994451,no,none,yes,0.00503759,false
odep400a.txt,400,402,398,1984304,no,none,yes,0.00503759,false
odep400a.txt,400,402,398,1906398,no,none,yes,0.00503759,false
odep400a.txt,400,402,398,1943600,no,none,yes,0.00503759,false
