graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
Tina_AskCal.txt,11,25,7,48000,no,none,yes,0.454545,false
Tina_AskCal.txt,11,25,6,48788,no,none,yes,0.454545,false
Tina_AskCal.txt,11,25,6,50881,no,none,yes,0.454545,false
Tina_AskCal.txt,11,25,7,51427,no,none,yes,0.454545,false
Tina_AskCal.txt,11,25,6,47234,no,none,yes,0.454545,false
Tina_AskCal.txt,11,25,4,49183,no,none,yes,0.454545,false
Tina_AskCal.txt,11,25,7,50279,no,none,yes,0.454545,false
Tina_AskCal.txt,11,25,7,48407,no,none,yes,0.454545,false
Tina_AskCal.txt,11,25,7,52959,no,none,yes,0.454545,false
Tina_AskCal.txt,11,25,6,51236,no,none,yes,0.454545,false
