graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
DK01R.txt,903,5641,267,10866311,no,none,yes,0.0138513,false
DK01R.txt,903,5641,266,10753153,no,none,yes,0.0138513,false
DK01R.txt,903,5641,262,10901960,no,none,yes,0.0138513,false
DK01R.txt,903,5641,270,10927722,no,none,yes,0.0138513,false
DK01R.txt,903,5641,268,10857913,no,none,yes,0.0138513,false
DK01R.txt,903,5641,265,10902040,no,none,yes,0.0138513,false
DK01R.txt,903,5641,263,10972782,no,none,yes,0.0138513,false
DK01R.txt,903,5641,264,10830687,no,none,yes,0.0138513,false
DK01R.txt,903,5641,269,10816247,no,none,yes,0.0138513,false
DK01R.txt,903,5641,266,10752833,no,none,yes,0.0138513,false
