graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
Harvard500.txt,500,2043,64,15980901,no,none,yes,0.0163768,false
Harvard500.txt,500,2043,64,16024153,no,none,yes,0.0163768,false
Harvard500.txt,500,2043,64,16086636,no,none,yes,0.0163768,false
Harvard500.txt,500,2043,64,16539859,no,none,yes,0.0163768,false
Harvard500.txt,500,2043,64,16697379,no,none,yes,0.0163768,false
Harvard500.txt,500,2043,64,16732340,no,none,yes,0.0163768,false
Harvard500.txt,500,2043,64,17443651,no,none,yes,0.0163768,false
Harvard500.txt,500,2043,64,17852299,no,none,yes,0.0163768,false
Harvard500.txt,500,2043,64,4266499,no,none,yes,0.0163768,false
Harvard500.txt,500,2043,64,4295133,no,none,yes,0.0163768,false
