graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
GD06_theory.txt,101,190,20,2870344,no,none,yes,0.0376238,false
GD06_theory.txt,101,190,20,2947066,no,none,yes,0.0376238,false
GD06_theory.txt,101,190,20,2998653,no,none,yes,0.0376238,false
GD06_theory.txt,101,190,20,3063895,no,none,yes,0.0376238,false
GD06_theory.txt,101,190,20,3073869,no,none,yes,0.0376238,false
GD06_theory.txt,101,190,20,3091111,no,none,yes,0.0376238,false
GD06_theory.txt,101,190,20,3115863,no,none,yes,0.0376238,false
GD06_theory.txt,101,190,20,3116871,no,none,yes,0.0376238,false
GD06_theory.txt,101,190,20,788142,no,none,yes,0.0376238,false
GD06_theory.txt,101,190,20,773044,no,none,yes,0.0376238,false
