graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
Sandi_authors.txt,86,124,43,359244,no,none,yes,0.0339261,false
Sandi_authors.txt,86,124,43,365432,no,none,yes,0.0339261,false
Sandi_authors.txt,86,124,44,356482,no,none,yes,0.0339261,false
Sandi_authors.txt,86,124,42,358499,no,none,yes,0.0339261,false
Sandi_authors.txt,86,124,44,360521,no,none,yes,0.0339261,false
Sandi_authors.txt,86,124,43,369867,no,none,yes,0.0339261,false
Sandi_authors.txt,86,124,43,365436,no,none,yes,0.0339261,false
Sandi_authors.txt,86,124,44,356939,no,none,yes,0.0339261,false
Sandi_authors.txt,86,124,42,365429,no,none,yes,0.0339261,false
Sandi_authors.txt,86,124,43,357975,no,none,yes,0.0339261,false
