graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
GD02_b.txt,80,232,35,2409573,no,none,yes,0.0734177,false
GD02_b.txt,80,232,31,2435446,no,none,yes,0.0734177,false
GD02_b.txt,80,232,34,2523037,no,none,yes,0.0734177,false
GD02_b.txt,80,232,33,2567234,no,none,yes,0.0734177,false
GD02_b.txt,80,232,33,2608568,no,none,yes,0.0734177,false
GD02_b.txt,80,232,33,2698883,no,none,yes,0.0734177,false
GD02_b.txt,80,232,31,2745192,no,none,yes,0.0734177,false
GD02_b.txt,80,232,35,3099761,no,none,yes,0.0734177,false
GD02_b.txt,80,232,33,948824,no,none,yes,0.0734177,false
GD02_b.txt,80,232,35,1080697,no,none,yes,0.0734177,false
