graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
GD00_a.txt,352,384,242,12316117,no,none,yes,0.00621601,false
GD00_a.txt,352,384,243,12321105,no,none,yes,0.00621601,false
GD00_a.txt,352,384,243,12393881,no,none,yes,0.00621601,false
GD00_a.txt,352,384,242,12465924,no,none,yes,0.00621601,false
GD00_a.txt,352,384,242,12707729,no,none,yes,0.00621601,false
GD00_a.txt,352,384,243,12741408,no,none,yes,0.00621601,false
GD00_a.txt,352,384,242,13004179,no,none,yes,0.00621601,false
GD00_a.txt,352,384,242,13026772,no,none,yes,0.00621601,false
GD00_a.txt,352,384,242,3455849,no,none,yes,0.00621601,false
GD00_a.txt,352,384,242,3569731,no,none,yes,0.00621601,false
