graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
Trefethen_20b.txt,19,64,9,562397,no,none,yes,0.374269,false
Trefethen_20b.txt,19,64,8,701279,no,none,yes,0.374269,false
Trefethen_20b.txt,19,64,8,708073,no,none,yes,0.374269,false
Trefethen_20b.txt,19,64,9,709294,no,none,yes,0.374269,false
Trefethen_20b.txt,19,64,8,729808,no,none,yes,0.374269,false
Trefethen_20b.txt,19,64,8,730687,no,none,yes,0.374269,false
Trefethen_20b.txt,19,64,8,731596,no,none,yes,0.374269,false
Trefethen_20b.txt,19,64,9,765639,no,none,yes,0.374269,false
Trefethen_20b.txt,19,64,9,206117,no,none,yes,0.374269,false
Trefethen_20b.txt,19,64,9,210873,no,none,yes,0.374269,false
