graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
Trefethen_150.txt,150,945,39,4521136,no,none,yes,0.0845638,false
Trefethen_150.txt,150,945,42,4933570,no,none,yes,0.0845638,false
Trefethen_150.txt,150,945,39,4985757,no,none,yes,0.0845638,false
Trefethen_150.txt,150,945,41,5059230,no,none,yes,0.0845638,false
Trefethen_150.txt,150,945,39,5393719,no,none,yes,0.0845638,false
Trefethen_150.txt,150,945,41,5436588,no,none,yes,0.0845638,false
Trefethen_150.txt,150,945,39,5671866,no,none,yes,0.0845638,false
Trefethen_150.txt,150,945,38,6149176,no,none,yes,0.0845638,false
Trefethen_150.txt,150,945,39,2095619,no,none,yes,0.0845638,false
Trefethen_150.txt,150,945,39,1698624,no,none,yes,0.0845638,false
