graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
p-hat300-3.txt,300,33390,6,7921174,no,none,yes,0.744482,true
p-hat300-3.txt,300,33390,6,7987012,no,none,yes,0.744482,true
p-hat300-3.txt,300,33390,6,8111016,no,none,yes,0.744482,true
p-hat300-3.txt,300,33390,6,9042592,no,none,yes,0.744482,true
p-hat300-3.txt,300,33390,6,9195512,no,none,yes,0.744482,true
p-hat300-3.txt,300,33390,6,9591408,no,none,yes,0.744482,true
p-hat300-3.txt,300,33390,6,9603037,no,none,yes,0.744482,true
p-hat300-3.txt,300,33390,6,11039746,no,none,yes,0.744482,true
p-hat300-3.txt,300,33390,6,3954634,no,none,yes,0.744482,true
p-hat300-3.txt,300,33390,6,3458917,no,none,yes,0.744482,true
