graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
p-hat500-2.txt,500,62946,10,25016727,no,none,yes,0.504577,true
p-hat500-2.txt,500,62946,10,25377910,no,none,yes,0.504577,true
p-hat500-2.txt,500,62946,10,25434437,no,none,yes,0.504577,true
p-hat500-2.txt,500,62946,10,25876177,no,none,yes,0.504577,true
p-hat500-2.txt,500,62946,10,25979000,no,none,yes,0.504577,true
p-hat500-2.txt,500,62946,10,26130579,no,none,yes,0.504577,true
p-hat500-2.txt,500,62946,10,26355987,no,none,yes,0.504577,true
p-hat500-2.txt,500,62946,10,27519899,no,none,yes,0.504577,true
p-hat500-2.txt,500,62946,10,14763837,no,none,yes,0.504577,true
p-hat500-2.txt,500,62946,10,16741769,no,none,yes,0.504577,true
