graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
brock400-3.txt,400,59681,8,21124967,no,none,yes,0.747882,true
brock400-3.txt,400,59681,8,22489444,no,none,yes,0.747882,true
brock400-3.txt,400,59681,8,25216444,no,none,yes,0.747882,true
brock400-3.txt,400,59681,8,25380724,no,none,yes,0.747882,true
brock400-3.txt,400,59681,8,26473662,no,none,yes,0.747882,true
brock400-3.txt,400,59681,8,26880927,no,none,yes,0.747882,true
brock400-3.txt,400,59681,8,33429451,no,none,yes,0.747882,true
brock400-3.txt,400,59681,8,35047960,no,none,yes,0.747882,true
brock400-3.txt,400,59681,8,14210528,no,none,yes,0.747882,true
brock400-3.txt,400,59681,8,18494869,no,none,yes,0.747882,true
