graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
san200-0-9-1.txt,200,17910,4,5044386,no,none,yes,0.9,true
san200-0-9-1.txt,200,17910,4,5155405,no,none,yes,0.9,true
san200-0-9-1.txt,200,17910,4,5180418,no,none,yes,0.9,true
san200-0-9-1.txt,200,17910,4,5498126,no,none,yes,0.9,true
san200-0-9-1.txt,200,17910,4,5839385,no,none,yes,0.9,true
san200-0-9-1.txt,200,17910,4,6353235,no,none,yes,0.9,true
san200-0-9-1.txt,200,17910,4,6515088,no,none,yes,0.9,true
san200-0-9-1.txt,200,17910,4,6538749,no,none,yes,0.9,true
san200-0-9-1.txt,200,17910,4,2196258,no,none,yes,0.9,true
san200-0-9-1.txt,200,17910,4,1373459,no,none,yes,0.9,true
