graph_name,graph_order,graph_size,fitness_value,elapsed_time(microsecond),matches_heuristic,heuristic_matched,is_valid,density,is_dense
c-fat200-2.txt,200,3235,18,5998340,yes,h2,yes,0.162563,false
c-fat200-2.txt,200,3235,18,6001116,yes,h2,yes,0.162563,false
c-fat200-2.txt,200,3235,18,6002568,no,none,yes,0.162563,false
c-fat200-2.txt,200,3235,18,6017856,yes,h2,yes,0.162563,false
c-fat200-2.txt,200,3235,18,6026071,yes,h2,yes,0.162563,false
c-fat200-2.txt,200,3235,18,6035934,no,none,yes,0.162563,false
c-fat200-2.txt,200,3235,18,6039942,yes,h2,yes,0.162563,false
c-fat200-2.txt,200,3235,18,6061663,yes,h2,yes,0.162563,false
c-fat200-2.txt,200,3235,18,1503441,yes,h2,yes,0.162563,false
c-fat200-2.txt,200,3235,18,1539677,yes,h2,yes,0.162563,false
